Image,Class,Path,split
Image2377,1,..\Images\Image2377.jpg,-0.35976864578908574
Image2378,0,..\Images\Image2378.jpg,-1.3260476860820383
Image2380,0,..\Images\Image2380.jpg,0.26028050658288615
Image2381,0,..\Images\Image2381.jpg,-0.9637589262106109
Image2382,1,..\Images\Image2382.jpg,-0.9571509148950429
Image2384,1,..\Images\Image2384.jpg,-0.04865235157045115
Image2385,1,..\Images\Image2385.jpg,0.03279699541158651
Image2386,1,..\Images\Image2386.jpg,-0.7584953347000695
Image2387,0,..\Images\Image2387.jpg,-0.23040071420576733
Image2388,0,..\Images\Image2388.jpg,-0.9242331442683044
Image2389,0,..\Images\Image2389.jpg,0.8901984111247868
Image2390,0,..\Images\Image2390.jpg,1.0352493347237526
Image2393,1,..\Images\Image2393.jpg,-1.496529255090079
Image2395,0,..\Images\Image2395.jpg,-0.08343796979036086
Image2396,0,..\Images\Image2396.jpg,-1.44964521969853
Image2397,1,..\Images\Image2397.jpg,-0.9218598131253132
Image2398,1,..\Images\Image2398.jpg,-1.0039573720814985
Image2399,1,..\Images\Image2399.jpg,0.20726732939894396
Image2400,0,..\Images\Image2400.jpg,0.06934433703625043
Image2401,0,..\Images\Image2401.jpg,-0.7217375533372533
Image2402,0,..\Images\Image2402.jpg,0.17682087213939798
Image2403,0,..\Images\Image2403.jpg,-0.5466800845872654
Image2404,0,..\Images\Image2404.jpg,-0.2716551103260533
Image2406,0,..\Images\Image2406.jpg,1.340461051790348
Image2407,1,..\Images\Image2407.jpg,-1.2995812369275976
Image2408,1,..\Images\Image2408.jpg,0.8297324178791745
Image2409,0,..\Images\Image2409.jpg,0.8113965544915921
Image2411,1,..\Images\Image2411.jpg,0.8187776437548606
Image2412,1,..\Images\Image2412.jpg,1.5379319184125528
Image2413,1,..\Images\Image2413.jpg,-1.1225448062444139
Image2414,1,..\Images\Image2414.jpg,-0.9175028210142636
Image2416,1,..\Images\Image2416.jpg,0.271495310825648
Image2417,1,..\Images\Image2417.jpg,0.5514762752395233
Image2418,0,..\Images\Image2418.jpg,0.3405892164004968
Image2419,0,..\Images\Image2419.jpg,0.39069592092814415
Image2420,0,..\Images\Image2420.jpg,-1.326472128311083
Image2421,0,..\Images\Image2421.jpg,1.0473177066214483
Image2422,1,..\Images\Image2422.jpg,1.1695899924277735
Image2423,1,..\Images\Image2423.jpg,-0.22939074406802776
Image2425,1,..\Images\Image2425.jpg,-1.5311075025557221
Image2426,0,..\Images\Image2426.jpg,0.5142547560178349
Image2427,1,..\Images\Image2427.jpg,0.5720574417141441
Image2428,1,..\Images\Image2428.jpg,-0.062191016999311004
Image2429,0,..\Images\Image2429.jpg,1.1243533598705027
Image2430,1,..\Images\Image2430.jpg,-0.3340772309799405
Image2431,1,..\Images\Image2431.jpg,0.5646059258936003
Image2432,1,..\Images\Image2432.jpg,-1.0196643386921156
Image2434,0,..\Images\Image2434.jpg,-0.17435425790283585
Image2435,0,..\Images\Image2435.jpg,0.22530792204094158
Image2436,0,..\Images\Image2436.jpg,-0.3695269288333586
Image2439,0,..\Images\Image2439.jpg,-0.43676423723821745
Image2440,0,..\Images\Image2440.jpg,-1.6065771007386793
Image2441,1,..\Images\Image2441.jpg,1.7495839042054206
Image2442,1,..\Images\Image2442.jpg,1.3814540786904865
Image2444,1,..\Images\Image2444.jpg,0.6897078052451944
Image2445,1,..\Images\Image2445.jpg,-0.5029747705513431
Image2446,1,..\Images\Image2446.jpg,0.26348721533105957
Image2447,1,..\Images\Image2447.jpg,0.2942241290134937
Image2448,0,..\Images\Image2448.jpg,-0.234407800316322
Image2449,0,..\Images\Image2449.jpg,-0.7837656655863965
Image2450,1,..\Images\Image2450.jpg,-0.6905410523162594
Image2451,1,..\Images\Image2451.jpg,-0.9161919154812425
Image2452,1,..\Images\Image2452.jpg,-0.8318222082304447
Image2453,1,..\Images\Image2453.jpg,-0.06717829004935526
Image2454,1,..\Images\Image2454.jpg,-0.7157599891107518
Image2455,1,..\Images\Image2455.jpg,0.6820520657126199
Image2456,1,..\Images\Image2456.jpg,1.4872461553359273
Image2460,1,..\Images\Image2460.jpg,0.4720022709192744
Image2461,1,..\Images\Image2461.jpg,0.07595526791608741
Image2462,1,..\Images\Image2462.jpg,0.7426824183597224
Image2466,1,..\Images\Image2466.jpg,0.8872908372667421
Image2468,1,..\Images\Image2468.jpg,0.03793783544760203
Image2469,1,..\Images\Image2469.jpg,0.6833289928110694
Image2470,1,..\Images\Image2470.jpg,-0.20931381957936157
Image2471,0,..\Images\Image2471.jpg,1.0729780477660118
Image2472,0,..\Images\Image2472.jpg,2.3638724946193608
Image2473,0,..\Images\Image2473.jpg,-0.7859860326349823
Image2474,0,..\Images\Image2474.jpg,-1.3810446031537749
Image2475,1,..\Images\Image2475.jpg,0.30381859560487573
Image2477,1,..\Images\Image2477.jpg,-0.23086637384476896
Image2478,1,..\Images\Image2478.jpg,1.4532606633210343
Image2481,0,..\Images\Image2481.jpg,-0.6058608207588934
Image2482,1,..\Images\Image2482.jpg,1.7193779062072967
Image2483,1,..\Images\Image2483.jpg,1.9925153531681183
Image2484,1,..\Images\Image2484.jpg,-0.7666565877833479
Image2485,1,..\Images\Image2485.jpg,-0.5495571359085801
Image2487,1,..\Images\Image2487.jpg,-0.3871306497895146
Image2491,0,..\Images\Image2491.jpg,-0.01383774609423725
Image2493,1,..\Images\Image2493.jpg,-0.493122822399772
Image2494,1,..\Images\Image2494.jpg,1.4436320034688142
Image2495,1,..\Images\Image2495.jpg,-1.2565068942792563
Image2496,1,..\Images\Image2496.jpg,0.8132051867479773
Image2497,1,..\Images\Image2497.jpg,-0.2789629303318085
Image2498,1,..\Images\Image2498.jpg,-0.2797601684958344
Image2499,1,..\Images\Image2499.jpg,0.7903718960517113
Image2500,0,..\Images\Image2500.jpg,0.34005129456889044
Image2501,0,..\Images\Image2501.jpg,0.570612997219531
Image2502,1,..\Images\Image2502.jpg,0.9681846605328611
Image2504,1,..\Images\Image2504.jpg,-0.6122367345077503
Image2505,1,..\Images\Image2505.jpg,-1.085150526557798
Image2506,1,..\Images\Image2506.jpg,-0.8254105299789551
Image2507,0,..\Images\Image2507.jpg,2.9490944253087252
Image2508,1,..\Images\Image2508.jpg,1.2446795807367868
Image2509,1,..\Images\Image2509.jpg,-1.3510743662080213
Image2511,1,..\Images\Image2511.jpg,0.4818660617184915
Image2512,1,..\Images\Image2512.jpg,0.547264797377967
Image2513,1,..\Images\Image2513.jpg,0.5488838353173644
Image2515,0,..\Images\Image2515.jpg,-0.12545426000290022
Image2516,0,..\Images\Image2516.jpg,0.3278795241593574
Image2517,0,..\Images\Image2517.jpg,0.08589300629333041
Image2518,1,..\Images\Image2518.jpg,-2.219300372747535
Image2519,1,..\Images\Image2519.jpg,-0.22979963057519381
Image2520,1,..\Images\Image2520.jpg,-0.8514064342603136
Image2521,0,..\Images\Image2521.jpg,0.17521141890851205
Image2522,0,..\Images\Image2522.jpg,2.98525900260341
Image2523,0,..\Images\Image2523.jpg,0.3674816654743044
Image2524,0,..\Images\Image2524.jpg,-0.3135296861723979
Image2525,0,..\Images\Image2525.jpg,0.9218015019772522
Image2526,1,..\Images\Image2526.jpg,0.4826878872092127
Image2529,1,..\Images\Image2529.jpg,2.0565435648295414
Image2530,1,..\Images\Image2530.jpg,-1.1308884353259157
Image2531,1,..\Images\Image2531.jpg,0.47363207681145447
Image2532,1,..\Images\Image2532.jpg,-0.9263811299815384
Image2533,1,..\Images\Image2533.jpg,0.5555126463422483
Image2535,1,..\Images\Image2535.jpg,-0.4173668136050844
Image2536,0,..\Images\Image2536.jpg,-0.2950899142379063
Image2537,1,..\Images\Image2537.jpg,0.975816719344709
Image2538,1,..\Images\Image2538.jpg,0.9184544439424138
Image2539,1,..\Images\Image2539.jpg,-1.2457173764463845
Image2540,1,..\Images\Image2540.jpg,0.054934110999848726
Image2541,1,..\Images\Image2541.jpg,-0.7095798547491726
Image2543,0,..\Images\Image2543.jpg,-0.21701705042437042
Image2546,0,..\Images\Image2546.jpg,0.43295982536069616
Image2547,1,..\Images\Image2547.jpg,-1.3776175007542373
Image2548,1,..\Images\Image2548.jpg,-0.5647740041709423
Image2550,1,..\Images\Image2550.jpg,2.088442772869925
Image2551,1,..\Images\Image2551.jpg,-1.5859833122379583
Image2552,1,..\Images\Image2552.jpg,-1.879924385139045
Image2553,1,..\Images\Image2553.jpg,1.8709651753717822
Image2555,0,..\Images\Image2555.jpg,-0.8682927318763665
Image2556,1,..\Images\Image2556.jpg,0.5346290861224353
Image2557,1,..\Images\Image2557.jpg,-2.6357477390168778
Image2559,0,..\Images\Image2559.jpg,0.32782117284308526
Image2560,0,..\Images\Image2560.jpg,0.9242701395378298
Image2561,0,..\Images\Image2561.jpg,-1.0138959522925377
Image2562,0,..\Images\Image2562.jpg,0.08568716140335904
Image2563,0,..\Images\Image2563.jpg,-0.9254246260595873
Image2564,0,..\Images\Image2564.jpg,0.2553837556743171
Image2565,1,..\Images\Image2565.jpg,-0.8953463223630241
Image2566,1,..\Images\Image2566.jpg,-0.4081008391602206
Image2567,1,..\Images\Image2567.jpg,-0.9958153947902291
Image2568,1,..\Images\Image2568.jpg,0.651136241823657
Image2569,1,..\Images\Image2569.jpg,0.8584511166566653
Image2572,1,..\Images\Image2572.jpg,-1.4485914146335441
Image2573,1,..\Images\Image2573.jpg,-0.29967664800678706
Image2574,0,..\Images\Image2574.jpg,-0.05020461704174478
Image2575,0,..\Images\Image2575.jpg,2.620793091029975
Image2576,0,..\Images\Image2576.jpg,-1.1119670257741636
Image2577,0,..\Images\Image2577.jpg,1.4641772387524374
Image2578,0,..\Images\Image2578.jpg,0.996858773465808
Image2580,1,..\Images\Image2580.jpg,1.7586204841951334
Image2581,0,..\Images\Image2581.jpg,0.3721054726068629
Image2582,1,..\Images\Image2582.jpg,0.3891591956679287
Image2583,1,..\Images\Image2583.jpg,-0.053120653017545344
Image2584,1,..\Images\Image2584.jpg,1.2235688824186275
Image2585,1,..\Images\Image2585.jpg,1.0964692338108837
Image2586,1,..\Images\Image2586.jpg,-0.6256772874962124
Image2587,1,..\Images\Image2587.jpg,-1.3192471945987674
Image2589,0,..\Images\Image2589.jpg,-0.8000385643976464
Image2590,0,..\Images\Image2590.jpg,-0.0635245746153551
Image2591,1,..\Images\Image2591.jpg,1.2374381346841392
Image2592,1,..\Images\Image2592.jpg,-0.45730165508679
Image2593,1,..\Images\Image2593.jpg,-0.04282338131157488
Image2594,1,..\Images\Image2594.jpg,0.058022734808395225
Image2597,1,..\Images\Image2597.jpg,-0.6067002947652967
Image2599,1,..\Images\Image2599.jpg,1.2000789564268612
Image2600,1,..\Images\Image2600.jpg,-0.49190244750620515
Image2601,0,..\Images\Image2601.jpg,-1.876552706041874
Image2603,1,..\Images\Image2603.jpg,-0.6353623888256293
Image2604,1,..\Images\Image2604.jpg,-1.1896666590903613
Image2605,1,..\Images\Image2605.jpg,-0.6243453897132241
Image2606,1,..\Images\Image2606.jpg,-0.18452535765584954
Image2607,1,..\Images\Image2607.jpg,-0.6047446645382127
Image2609,0,..\Images\Image2609.jpg,0.8970661968871322
Image2610,1,..\Images\Image2610.jpg,1.2748750412787222
Image2611,1,..\Images\Image2611.jpg,0.6515219913395057
Image2612,1,..\Images\Image2612.jpg,-1.1376856704248166
Image2613,1,..\Images\Image2613.jpg,-0.20149153394751798
Image2614,1,..\Images\Image2614.jpg,-0.006521315229458062
Image2615,1,..\Images\Image2615.jpg,0.5987943895619102
Image2616,1,..\Images\Image2616.jpg,0.6683404887180808
Image2617,1,..\Images\Image2617.jpg,-0.7341737987784958
Image2618,1,..\Images\Image2618.jpg,0.08199555641356042
Image2619,1,..\Images\Image2619.jpg,0.4572804046152411
Image2620,0,..\Images\Image2620.jpg,1.4558223221467665
Image2622,0,..\Images\Image2622.jpg,0.7890566873755189
Image2623,0,..\Images\Image2623.jpg,0.08382662792936094
Image2624,0,..\Images\Image2624.jpg,1.4104591452035038
Image2625,0,..\Images\Image2625.jpg,0.4097627959594974
Image2627,0,..\Images\Image2627.jpg,1.4033699701251907
Image2628,0,..\Images\Image2628.jpg,0.6979032725390276
Image2629,0,..\Images\Image2629.jpg,-0.4430440211284823
Image2630,1,..\Images\Image2630.jpg,-0.47949296739924335
Image2632,1,..\Images\Image2632.jpg,0.4631847952675847
Image2633,1,..\Images\Image2633.jpg,0.19729226563120644
Image2634,1,..\Images\Image2634.jpg,0.3113086734428849
Image2635,1,..\Images\Image2635.jpg,1.6999573745763805
Image2637,1,..\Images\Image2637.jpg,0.19063559126502433
Image2638,1,..\Images\Image2638.jpg,0.9413105807674833
Image2639,1,..\Images\Image2639.jpg,-1.0325239035275395
Image2640,1,..\Images\Image2640.jpg,0.39792704994680894
Image2641,1,..\Images\Image2641.jpg,1.80930634973311
Image2642,1,..\Images\Image2642.jpg,-0.21804589539237385
Image2643,1,..\Images\Image2643.jpg,-0.8476339286190848
Image2644,0,..\Images\Image2644.jpg,-0.6520888885930607
Image2645,1,..\Images\Image2645.jpg,-1.0896330373423884
Image2647,0,..\Images\Image2647.jpg,-0.370508098590029
Image2648,0,..\Images\Image2648.jpg,-1.405567019178642
Image2649,0,..\Images\Image2649.jpg,0.015618333949603047
Image2650,1,..\Images\Image2650.jpg,0.9022771737866472
Image2651,1,..\Images\Image2651.jpg,-0.9077561801469204
Image2653,1,..\Images\Image2653.jpg,0.5107920885275947
Image2654,0,..\Images\Image2654.jpg,1.0305805856240573
Image2655,0,..\Images\Image2655.jpg,-0.6578345538521371
Image2656,1,..\Images\Image2656.jpg,0.8545252270666157
Image2657,1,..\Images\Image2657.jpg,-1.091933900395313
Image2658,0,..\Images\Image2658.jpg,0.8902475008365087
Image2659,0,..\Images\Image2659.jpg,0.17183933979353122
Image2660,0,..\Images\Image2660.jpg,0.5532512199847837
Image2661,0,..\Images\Image2661.jpg,-1.1755946056248516
Image2662,0,..\Images\Image2662.jpg,-0.8950698422766047
Image2663,0,..\Images\Image2663.jpg,0.5972282182533848
Image2664,1,..\Images\Image2664.jpg,-0.9483480042242007
Image2665,1,..\Images\Image2665.jpg,0.46320629209912306
Image2666,1,..\Images\Image2666.jpg,-1.3671378064602457
Image2667,0,..\Images\Image2667.jpg,0.8481742126666681
Image2668,0,..\Images\Image2668.jpg,-1.232523314768509
Image2669,0,..\Images\Image2669.jpg,0.5522999376795232
Image2670,0,..\Images\Image2670.jpg,0.6256309336460009
Image2671,0,..\Images\Image2671.jpg,-0.6967718184295749
Image2672,0,..\Images\Image2672.jpg,0.5820265670847269
Image2673,0,..\Images\Image2673.jpg,0.26044226333355597
Image2675,1,..\Images\Image2675.jpg,-1.008554684076208
Image2676,0,..\Images\Image2676.jpg,-1.962625691672579
Image2677,0,..\Images\Image2677.jpg,0.3496500472996937
Image2678,0,..\Images\Image2678.jpg,-1.5648027713620551
Image2679,0,..\Images\Image2679.jpg,0.0953441994413082
Image2680,0,..\Images\Image2680.jpg,-0.2634482160822491
Image2681,1,..\Images\Image2681.jpg,0.6791427754381955
Image2682,1,..\Images\Image2682.jpg,-0.3020454994898642
Image2683,1,..\Images\Image2683.jpg,-0.3294477863470914
Image2684,1,..\Images\Image2684.jpg,0.7318707042882956
Image2685,1,..\Images\Image2685.jpg,0.3350580290841175
Image2686,1,..\Images\Image2686.jpg,0.3161559571827783
Image2687,1,..\Images\Image2687.jpg,0.46926758980852623
Image2688,1,..\Images\Image2688.jpg,-1.5355721232071058
Image2689,1,..\Images\Image2689.jpg,0.756788679986982
Image2690,0,..\Images\Image2690.jpg,0.6124687940136023
Image2691,0,..\Images\Image2691.jpg,-1.0166831285764972
Image2692,1,..\Images\Image2692.jpg,-0.2440804736742013
Image2695,1,..\Images\Image2695.jpg,0.33385996656853467
Image2696,1,..\Images\Image2696.jpg,1.4313667818311835
Image2697,1,..\Images\Image2697.jpg,1.0817667276728287
Image2698,1,..\Images\Image2698.jpg,-1.3122191934314063
Image2699,1,..\Images\Image2699.jpg,0.6220699903060487
Image2700,0,..\Images\Image2700.jpg,1.3289333195354096
Image2702,0,..\Images\Image2702.jpg,1.090980425185967
Image2703,1,..\Images\Image2703.jpg,2.012270445700765
Image2704,1,..\Images\Image2704.jpg,1.0237095461069814
Image2706,1,..\Images\Image2706.jpg,1.0450884740847535
Image2707,1,..\Images\Image2707.jpg,0.14488783309689118
Image2708,1,..\Images\Image2708.jpg,0.02390304328495547
Image2710,1,..\Images\Image2710.jpg,1.5634133588321082
Image2712,1,..\Images\Image2712.jpg,1.532367724678116
Image2713,0,..\Images\Image2713.jpg,0.49986412374037137
Image2714,1,..\Images\Image2714.jpg,-1.3993061748019415
Image2715,0,..\Images\Image2715.jpg,0.3676492929914216
Image2716,1,..\Images\Image2716.jpg,-2.100026507651624
Image2718,1,..\Images\Image2718.jpg,0.885231482988991
Image2719,1,..\Images\Image2719.jpg,-0.5923559556520536
Image2720,1,..\Images\Image2720.jpg,0.12354769595558233
Image2721,1,..\Images\Image2721.jpg,1.9541574337502863
Image2722,0,..\Images\Image2722.jpg,-0.5057467042619367
Image2723,0,..\Images\Image2723.jpg,-1.0589075870566005
Image2724,1,..\Images\Image2724.jpg,1.4816634024625988
Image2725,0,..\Images\Image2725.jpg,1.9625871905307948
Image2727,1,..\Images\Image2727.jpg,1.0114630354083562
Image2729,1,..\Images\Image2729.jpg,-0.742484232538384
Image2730,1,..\Images\Image2730.jpg,-0.4853058353678683
Image2731,1,..\Images\Image2731.jpg,1.230874513154735
Image2732,1,..\Images\Image2732.jpg,1.6850142787085094
Image2734,0,..\Images\Image2734.jpg,-0.8798143535020543
Image2735,1,..\Images\Image2735.jpg,1.9870611116994412
Image2737,1,..\Images\Image2737.jpg,-0.33513778117145177
Image2738,1,..\Images\Image2738.jpg,0.34233783448962146
Image2739,0,..\Images\Image2739.jpg,1.5541604207147741
Image2741,0,..\Images\Image2741.jpg,0.41486550036191044
Image2742,1,..\Images\Image2742.jpg,0.4632885301181062
Image2743,1,..\Images\Image2743.jpg,0.04351466864346608
Image2745,1,..\Images\Image2745.jpg,-2.529560077694303
Image2746,1,..\Images\Image2746.jpg,-0.29660745906979835
Image2747,1,..\Images\Image2747.jpg,0.241321934916781
Image2751,0,..\Images\Image2751.jpg,1.75547569831549
Image2752,0,..\Images\Image2752.jpg,1.5730197252148563
Image2753,0,..\Images\Image2753.jpg,-0.46580556911816284
Image2755,0,..\Images\Image2755.jpg,-0.0739475656083926
Image2756,0,..\Images\Image2756.jpg,-0.4516594761596227
Image2757,0,..\Images\Image2757.jpg,0.19502498402812674
Image2758,0,..\Images\Image2758.jpg,-0.7582820688875902
Image2759,1,..\Images\Image2759.jpg,-1.1306153349375263
Image2760,1,..\Images\Image2760.jpg,0.6227112239002686
Image2761,1,..\Images\Image2761.jpg,0.6295295842218108
Image2762,1,..\Images\Image2762.jpg,-0.8043157596599924
Image2763,1,..\Images\Image2763.jpg,0.8953554307625996
Image2764,1,..\Images\Image2764.jpg,-0.6315777291653314
Image2765,1,..\Images\Image2765.jpg,0.2531652380379812
Image2766,0,..\Images\Image2766.jpg,0.820344012612456
Image2767,0,..\Images\Image2767.jpg,-0.03361256470371301
Image2768,0,..\Images\Image2768.jpg,0.4547409121411344
Image2769,1,..\Images\Image2769.jpg,-0.5164296438875717
Image2770,1,..\Images\Image2770.jpg,-0.19646658342809717
Image2771,1,..\Images\Image2771.jpg,-0.20585943088034037
Image2772,1,..\Images\Image2772.jpg,-0.7465783465402389
Image2774,1,..\Images\Image2774.jpg,-1.5486182988637467
Image2775,1,..\Images\Image2775.jpg,-0.4911537471421047
Image2776,0,..\Images\Image2776.jpg,-0.28487549336967083
Image2777,0,..\Images\Image2777.jpg,-0.2561797524953801
Image2778,1,..\Images\Image2778.jpg,-0.24149744587077882
Image2779,1,..\Images\Image2779.jpg,-0.061764199860128925
Image2780,1,..\Images\Image2780.jpg,0.4794415180860639
Image2781,1,..\Images\Image2781.jpg,0.8745170741325226
Image2783,1,..\Images\Image2783.jpg,-1.2032008553891445
Image2784,1,..\Images\Image2784.jpg,-1.042044412243103
Image2785,1,..\Images\Image2785.jpg,-0.48720292119492714
Image2786,0,..\Images\Image2786.jpg,-0.3519213178165091
Image2788,1,..\Images\Image2788.jpg,-1.2961166642498945
Image2790,1,..\Images\Image2790.jpg,0.18142662011397137
Image2791,1,..\Images\Image2791.jpg,0.5950294658355647
Image2792,1,..\Images\Image2792.jpg,-0.5574230531083212
Image2793,1,..\Images\Image2793.jpg,-0.41299782214343406
Image2794,0,..\Images\Image2794.jpg,-0.9266983088473107
Image2795,1,..\Images\Image2795.jpg,-0.03143917037477642
Image2796,1,..\Images\Image2796.jpg,-0.8484286341908146
Image2797,1,..\Images\Image2797.jpg,0.5731278132412001
Image2799,1,..\Images\Image2799.jpg,-0.3596296724524624
Image2800,1,..\Images\Image2800.jpg,0.3011073391917421
Image2801,1,..\Images\Image2801.jpg,0.18383451632250436
Image2802,1,..\Images\Image2802.jpg,2.6930336639804966
Image2803,1,..\Images\Image2803.jpg,0.34980002456790754
Image2806,0,..\Images\Image2806.jpg,-1.7762463334664518
Image2808,0,..\Images\Image2808.jpg,-0.8330560570007587
Image2809,0,..\Images\Image2809.jpg,0.9153902755601617
Image2810,1,..\Images\Image2810.jpg,-0.5495402745955349
Image2811,0,..\Images\Image2811.jpg,-0.11676591579524663
Image2812,0,..\Images\Image2812.jpg,-0.6355578414044034
Image2813,0,..\Images\Image2813.jpg,1.7388513518533313
Image2814,1,..\Images\Image2814.jpg,-0.3212427661179117
Image2815,1,..\Images\Image2815.jpg,1.8325570434792018
Image2816,1,..\Images\Image2816.jpg,0.8141517621182666
Image2818,1,..\Images\Image2818.jpg,0.3687331473175197
Image2819,1,..\Images\Image2819.jpg,0.39379729821625153
Image2820,0,..\Images\Image2820.jpg,-1.92767257934561
Image2821,1,..\Images\Image2821.jpg,-0.2788833941507565
Image2822,1,..\Images\Image2822.jpg,0.8451579711843216
Image2823,1,..\Images\Image2823.jpg,-0.04889718347410554
Image2824,1,..\Images\Image2824.jpg,-1.405189846803575
Image2825,1,..\Images\Image2825.jpg,-0.05240445057746945
Image2826,1,..\Images\Image2826.jpg,1.7041055162554912
Image2827,1,..\Images\Image2827.jpg,1.2468917155347194
Image2828,1,..\Images\Image2828.jpg,-0.062004009366031745
Image2829,0,..\Images\Image2829.jpg,0.9514492770580866
Image2831,1,..\Images\Image2831.jpg,-1.703871586826719
Image2833,1,..\Images\Image2833.jpg,1.5628887685081978
Image2835,0,..\Images\Image2835.jpg,-0.24338397937501807
Image2836,0,..\Images\Image2836.jpg,-0.29983819627488056
Image2838,1,..\Images\Image2838.jpg,1.6259589153620633
Image2839,1,..\Images\Image2839.jpg,2.218780233448134
Image2840,1,..\Images\Image2840.jpg,-0.1590452104000513
Image2841,0,..\Images\Image2841.jpg,0.29562448874709507
Image2843,1,..\Images\Image2843.jpg,1.4769344261182744
Image2844,1,..\Images\Image2844.jpg,-1.167779551267935
Image2845,1,..\Images\Image2845.jpg,0.2167755637626291
Image2846,0,..\Images\Image2846.jpg,-1.097302527632844
Image2847,0,..\Images\Image2847.jpg,-0.5888668267386961
Image2848,1,..\Images\Image2848.jpg,-0.8372624310497003
Image2849,1,..\Images\Image2849.jpg,-0.6078752606758179
Image2850,1,..\Images\Image2850.jpg,-0.5391227031489786
Image2852,0,..\Images\Image2852.jpg,0.8333339117803071
Image2853,0,..\Images\Image2853.jpg,-1.10486279306252
Image2854,0,..\Images\Image2854.jpg,0.22054142701386686
Image2855,0,..\Images\Image2855.jpg,1.2179591523055584
Image2856,0,..\Images\Image2856.jpg,-0.513196364513396
Image2858,1,..\Images\Image2858.jpg,-0.23052462518025083
Image2860,1,..\Images\Image2860.jpg,0.1941076309533577
Image2861,1,..\Images\Image2861.jpg,-0.5312142946075985
Image2862,1,..\Images\Image2862.jpg,0.48387665118803974
Image2863,1,..\Images\Image2863.jpg,-1.1022921498364233
Image2864,1,..\Images\Image2864.jpg,0.681359510442948
Image2866,0,..\Images\Image2866.jpg,-0.3078084711388841
Image2868,0,..\Images\Image2868.jpg,-0.8866809222834573
Image2869,1,..\Images\Image2869.jpg,0.5348173363459102
Image2870,1,..\Images\Image2870.jpg,1.2289805024890619
Image2871,1,..\Images\Image2871.jpg,-0.6373077470287948
Image2873,1,..\Images\Image2873.jpg,-2.0870270186020687
Image2874,0,..\Images\Image2874.jpg,-0.5846177306571996
Image2875,1,..\Images\Image2875.jpg,-0.031058932870901952
Image2876,1,..\Images\Image2876.jpg,-0.9096834169818336
Image2877,1,..\Images\Image2877.jpg,-0.936506374789596
Image2878,1,..\Images\Image2878.jpg,-0.6677795564688862
Image2879,1,..\Images\Image2879.jpg,0.29219272832637316
Image2880,1,..\Images\Image2880.jpg,-0.1873290184063747
Image2881,1,..\Images\Image2881.jpg,-2.238231233324972
Image2882,0,..\Images\Image2882.jpg,-2.120700152635066
Image2883,0,..\Images\Image2883.jpg,-0.6068651778571754
Image2884,0,..\Images\Image2884.jpg,0.45768658605355206
Image2885,0,..\Images\Image2885.jpg,-2.7475048427252347
Image2886,0,..\Images\Image2886.jpg,-0.4997301761516306
Image2887,1,..\Images\Image2887.jpg,-0.5262478565174211
Image2888,1,..\Images\Image2888.jpg,1.3883377782084478
Image2889,1,..\Images\Image2889.jpg,-0.38502181171286365
Image2890,1,..\Images\Image2890.jpg,0.38298898474092846
Image2891,1,..\Images\Image2891.jpg,0.14125714008746323
Image2893,1,..\Images\Image2893.jpg,0.7682072166317373
Image2894,1,..\Images\Image2894.jpg,0.21539650545628794
Image2895,1,..\Images\Image2895.jpg,0.5082686396745896
Image2896,1,..\Images\Image2896.jpg,3.9262377064363267
Image2897,1,..\Images\Image2897.jpg,-2.0841129394985884
Image2898,1,..\Images\Image2898.jpg,1.7246966497611085
Image2899,1,..\Images\Image2899.jpg,-0.28744751940035557
Image2900,1,..\Images\Image2900.jpg,0.2873289044030093
Image2901,1,..\Images\Image2901.jpg,-0.04551224530124217
Image2902,0,..\Images\Image2902.jpg,-0.4242363333980435
Image2903,0,..\Images\Image2903.jpg,-0.5698329282387588
Image2904,0,..\Images\Image2904.jpg,0.32950873557300914
Image2905,0,..\Images\Image2905.jpg,-1.5171736966716791
Image2906,0,..\Images\Image2906.jpg,0.7505791675217656
Image2908,0,..\Images\Image2908.jpg,-1.1300693390403578
Image2909,0,..\Images\Image2909.jpg,-0.4500128579958137
Image2910,0,..\Images\Image2910.jpg,1.2571492168625729
Image2912,1,..\Images\Image2912.jpg,0.35845361820962024
Image2913,1,..\Images\Image2913.jpg,-0.7309562757154733
Image2914,1,..\Images\Image2914.jpg,0.7579218499236196
Image2915,1,..\Images\Image2915.jpg,0.6855077387902041
Image2917,0,..\Images\Image2917.jpg,-0.1755639454992155
Image2918,1,..\Images\Image2918.jpg,0.6686548047579066
Image2920,1,..\Images\Image2920.jpg,1.2958717818630143
Image2921,1,..\Images\Image2921.jpg,-0.7188323876087304
Image2922,1,..\Images\Image2922.jpg,0.7450053128772811
Image2923,1,..\Images\Image2923.jpg,-0.19469729611668168
Image2924,1,..\Images\Image2924.jpg,-0.06418817710849775
Image2925,1,..\Images\Image2925.jpg,0.09175248444837286
Image2926,1,..\Images\Image2926.jpg,0.2522403964266774
Image2927,1,..\Images\Image2927.jpg,-0.11622904312195817
Image2929,1,..\Images\Image2929.jpg,1.5781180575621845
Image2931,0,..\Images\Image2931.jpg,0.8691545924968965
Image2932,0,..\Images\Image2932.jpg,-0.4555395260238707
Image2934,1,..\Images\Image2934.jpg,0.9553005582377528
Image2935,0,..\Images\Image2935.jpg,0.8760467925297942
Image2936,0,..\Images\Image2936.jpg,1.472670675750982
Image2937,0,..\Images\Image2937.jpg,-0.6039806259692295
